UID,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,주거 형태_월세,주거 형태_자가,주거 형태_주택 담보 대출 (거주 중),주거 형태_주택 담보 대출 (비거주 중),대출 목적_결혼 자금,대출 목적_고액 구매,대출 목적_교육비,대출 목적_기타,대출 목적_부채 통합,대출 목적_사업 대출,대출 목적_소규모 사업 자금,대출 목적_여행 자금,대출 목적_의료비,대출 목적_이사 비용,대출 목적_자동차 구매,대출 목적_주택 개보수,대출 목적_주택 구매,대출 목적_휴가 비용,대출 상환 기간_단기 상환,대출 상환 기간_장기 상환
TRAIN_06768,1976503.5,1년 미만,0.0,12,22.9,496017.0,1,25,1,443253.0,324465.0,24688.5,816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_09410,1390336.5,10년 이상,0.0,10,11.9,741853.5,1,31,0,220372.5,453066.0,43624.5,733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01671,4624126.5,7년,0.0,16,17.4,6939453.0,0,36,0,1094346.0,1620579.0,31747.5,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00474,2452510.5,8년,2.0,10,17.6,932053.5,4,35,3,495112.5,423162.0,33765.0,787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09186,1904122.5,10년 이상,0.0,17,18.5,1049019.0,1,77,0,537541.5,1205112.0,41473.5,769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08839,1661655.0,4년,0.0,20,34.9,736479.0,0,10,0,552726.0,447505.5,30069.0,745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_05758,1177642.5,10년 이상,0.0,7,16.8,0.0,0,40,0,356245.5,84496.5,1890.0,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_06297,2375145.0,10년 이상,0.0,9,13.7,165159.0,0,11,0,340044.0,148683.0,11476.5,795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02478,5301327.0,7년,1.0,14,21.5,4116937.5,1,40,0,879624.0,488989.5,40042.5,800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_05493,1670914.5,2년,1.0,12,13.2,460464.0,2,37,1,305529.0,226555.5,48324.0,738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03914,1369185.0,10년 이상,0.0,6,17.6,0.0,0,7,0,539103.0,56784.0,2854.5,684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02138,860547.0,2년,0.0,10,10.7,1019479.5,0,14,0,42564.0,45034.5,22524.0,745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05454,637387.5,10년 이상,0.0,8,18.6,431350.5,0,42,0,66745.5,55231.5,7996.5,762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05379,3089100.0,10년 이상,0.0,8,21.5,1068447.0,0,29,0,1210795.5,827838.0,28285.5,804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08985,3640893.0,5년,0.0,11,30.5,19505773.5,0,6,0,503535.0,1151430.0,52222.5,662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04023,5103375.0,5년,0.0,11,26.7,2625888.0,0,34,0,1221649.5,1602733.5,113751.0,691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_03485,654999.0,2년,0.0,15,10.5,487681.5,0,10,0,70221.0,68338.5,8247.0,747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02455,2984577.0,8년,0.0,13,32.0,750171.0,1,42,3,388131.0,389632.5,31699.5,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02464,930001.5,1년,0.0,9,9.0,119712.0,0,26,0,545976.0,170149.5,20823.0,647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08696,1356627.0,3년,0.0,13,16.8,321903.0,1,32,1,495933.0,444052.5,21903.0,673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_01369,1052760.0,2년,0.0,10,11.1,658257.0,0,23,0,364555.5,502735.5,6885.0,804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06688,2308075.5,10년 이상,0.0,8,21.4,7770951.0,0,36,0,622110.0,16498.5,35683.5,693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07456,1599012.0,10년 이상,0.0,9,14.6,109305.0,0,20,0,510847.5,68608.5,5703.0,662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09974,7231182.0,10년 이상,0.0,13,27.5,5072043.0,0,33,0,1039843.5,1080112.5,56985.0,807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_01901,1862763.0,8년,2.0,26,43.2,3290808.0,5,18,3,501292.5,427044.0,27037.5,753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04871,2801982.0,10년 이상,0.0,14,25.5,6233545.5,1,41,1,1094662.5,751182.0,29838.0,736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04710,2034565.5,1년 미만,1.0,16,16.1,934719.0,1,19,1,530322.0,266883.0,17073.0,725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07886,1029864.0,7년,0.0,8,13.2,305902.5,0,18,0,310062.0,224392.5,7369.5,684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01793,2367796.5,5년,0.0,13,15.8,1109962.5,0,15,0,1167654.0,1004950.5,31095.0,656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02874,854208.0,10년 이상,0.0,11,11.6,83580.0,0,23,0,123903.0,106467.0,12361.5,756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06217,1362924.0,10년 이상,0.0,13,31.1,416410.5,0,25,0,520042.5,121246.5,13821.0,680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05213,1120314.0,3년,0.0,9,8.6,244636.5,0,66,0,509079.0,201417.0,7767.0,713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02245,2067175.5,10년 이상,0.0,7,16.3,851791.5,0,34,0,870507.0,1230046.5,32143.5,684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_01741,1503016.5,10년 이상,0.0,10,10.6,185881.5,0,22,0,206004.0,123523.5,13543.5,671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01020,10811785.5,3년,0.0,7,29.9,2632207.5,0,32,0,1190182.5,3532998.0,38959.5,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_00705,4607284.5,10년 이상,1.0,23,30.6,1214521.5,0,6,0,501612.0,193953.0,19152.0,715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04294,3000210.0,10년 이상,0.0,13,18.5,5246035.5,0,44,0,1123078.5,921574.5,50533.5,769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_05576,767503.5,10년 이상,0.0,8,30.1,556930.5,0,20,0,254716.5,86392.5,10755.0,771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07166,1626808.5,4년,0.0,4,14.4,2847.0,0,5,0,428208.0,297426.0,25422.0,667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08177,917850.0,10년 이상,0.0,9,22.9,252462.0,0,47,0,352743.0,82047.0,0.0,807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00908,1701121.5,4년,0.0,20,25.1,717435.0,1,18,1,523312.5,181299.0,21577.5,798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05193,2332957.5,10년 이상,0.0,12,13.7,693366.0,0,13,0,202690.5,901623.0,33412.5,769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03077,2247619.5,5년,1.0,10,13.7,1236784.5,2,34,0,543654.0,521142.0,41076.0,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09366,1036026.0,1년,0.0,11,14.1,653334.0,0,37,0,267082.5,462810.0,17497.5,782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00594,1493836.5,7년,0.0,24,14.1,720643.5,0,19,0,398082.0,481324.5,15753.0,804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05304,2259546.0,1년 미만,0.0,11,21.9,520531.5,0,76,0,197547.0,677073.0,11421.0,756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_00440,3149094.0,10년 이상,0.0,4,30.8,3146704.5,1,16,1,388725.0,385741.5,7713.0,802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07606,2796973.5,1년 미만,0.0,11,17.8,974713.5,0,26,0,911472.0,178260.0,35379.0,795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04092,3159828.0,4년,0.0,26,25.1,6344874.0,1,30,0,518220.0,302449.5,33357.0,724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_06134,1196763.0,10년 이상,0.0,15,17.5,489016.5,2,43,0,1062427.5,378432.0,29313.0,702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00010,2993922.0,5년,0.0,5,19.5,0.0,0,70,0,230776.5,47728.5,11479.5,756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03776,1766500.5,2년,0.0,13,11.0,683556.0,0,68,0,524889.0,518967.0,3547.5,733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_08999,1186539.0,10년 이상,0.0,15,16.1,1257448.5,0,22,0,635169.0,131485.5,6123.0,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03708,1471945.5,3년,0.0,9,24.5,2308398.0,0,31,0,1212478.5,113854.5,17503.5,787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03780,1646022.0,10년 이상,0.0,8,10.4,459069.0,0,31,0,264694.5,130260.0,22654.5,735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_00093,3937293.0,4년,0.0,13,29.1,4927245.0,0,31,0,1001118.0,1048329.0,28897.5,804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09239,2112651.0,10년 이상,0.0,11,31.7,392643.0,1,32,1,137724.0,121399.5,4710.0,736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_03949,2322897.0,1년,0.0,9,13.4,330060.0,0,11,0,669528.0,75756.0,29433.0,767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_05785,2670474.0,1년,0.0,16,14.3,1268592.0,0,28,0,517831.5,544971.0,16816.5,793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04870,2001190.5,10년 이상,0.0,12,13.8,484024.5,0,36,1,546108.0,442959.0,28429.5,656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04802,2762442.0,2년,0.0,13,17.5,829464.0,0,11,0,770185.5,561846.0,32005.5,589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04867,1941328.5,10년 이상,1.0,11,12.4,707172.0,4,75,1,197908.5,108762.0,20691.0,802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_00292,1829833.5,10년 이상,0.0,17,20.8,1162719.0,0,64,1,533989.5,418156.5,42258.0,802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07888,2285418.0,1년 미만,0.0,6,16.5,1268737.5,0,50,1,564483.0,237838.5,16011.0,729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07405,1890219.0,3년,0.0,19,16.8,198048.0,0,11,0,358683.0,207337.5,16444.5,795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_05595,4541115.0,10년 이상,0.0,10,27.0,2534404.5,0,6,0,1178745.0,251112.0,37210.5,778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02886,1803225.0,3년,0.0,12,14.6,703764.0,1,5,1,543358.5,200308.5,33787.5,704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06454,4220887.5,9년,0.0,19,15.5,4147647.0,1,30,1,568194.0,483486.0,25474.5,809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02542,1717039.5,10년 이상,0.0,9,16.0,200893.5,0,25,0,505459.5,103291.5,27999.0,635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_01765,1114923.0,6년,0.0,18,13.6,440698.5,0,9,1,533173.5,396171.0,3159.0,667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_06800,4659438.0,1년 미만,0.0,11,20.2,3588072.0,0,6,0,1189483.5,1242213.0,27220.5,767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
TRAIN_01877,2159689.5,10년 이상,0.0,12,11.5,0.0,1,23,0,379272.0,171879.0,20992.5,740,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01981,1687344.0,10년 이상,0.0,10,22.2,478051.5,1,28,0,1040281.5,321708.0,32004.0,809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09729,3362730.0,10년 이상,0.0,11,13.5,180613.5,0,21,0,268224.0,128820.0,12306.0,549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_09608,2398240.5,5년,4.0,15,16.3,934666.5,4,34,2,944493.0,146802.0,4860.0,638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02685,4103149.5,2년,1.0,9,20.7,1075978.5,2,20,0,518389.5,947791.5,95361.0,789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TRAIN_08930,4552759.5,10년 이상,0.0,15,26.3,5067163.5,0,26,0,801388.5,549040.5,39646.5,807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03458,3814914.0,10년 이상,1.0,8,30.3,1485810.0,2,28,0,921892.5,792519.0,12642.0,791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04541,2314083.0,10년 이상,0.0,25,20.8,243259.5,0,8,0,395343.0,310443.0,20230.5,749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_02178,1760718.0,2년,0.0,14,11.4,615364.5,0,38,0,527596.5,384331.5,21388.5,753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04450,2093736.0,6년,0.0,8,14.1,2523547.5,0,33,0,496945.5,402169.5,29269.5,744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03859,1228701.0,10년 이상,0.0,13,20.4,78151.5,1,19,1,484215.0,245322.0,7474.5,775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_07623,1326301.5,7년,0.0,22,18.2,1163883.0,0,10,0,404296.5,186969.0,64836.0,811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07654,2004871.5,2년,0.0,12,16.9,2267002.5,0,2,0,665173.5,169563.0,15667.5,502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04519,4829971.5,8년,1.0,15,20.3,950232.0,0,8,0,1259544.0,660685.5,34768.5,744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02517,1803472.5,2년,0.0,7,11.3,1015560.0,1,40,1,507855.0,442734.0,14617.5,798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_04836,1697854.5,10년 이상,0.0,11,20.2,322215.0,0,30,0,667441.5,498525.0,29659.5,793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_02885,2383551.0,10년 이상,0.0,7,37.9,557404.5,1,35,0,414340.5,209844.0,32553.0,791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_07281,5090044.5,2년,0.0,13,15.0,3769495.5,0,71,0,335895.0,252399.0,30612.0,800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_06255,4496799.0,10년 이상,0.0,8,22.1,1893265.5,1,30,0,535234.5,137863.5,35262.0,638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_04539,2301715.5,10년 이상,0.0,6,13.5,618397.5,0,29,0,1163244.0,2532.0,18516.0,780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_05639,1308483.0,8년,0.0,9,19.5,250218.0,1,33,1,236967.0,110548.5,11569.5,796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_09459,2718333.0,10년 이상,0.0,10,27.7,3613216.5,0,3,0,207006.0,1094131.5,29625.0,804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03481,2683440.0,4년,0.0,14,26.9,1437019.5,0,14,0,507841.5,1293651.0,12220.5,804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_01277,2098114.5,10년 이상,0.0,10,21.7,1198690.5,0,11,0,404602.5,252627.0,21820.5,698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03146,1130989.5,8년,0.0,12,17.0,723435.0,1,31,1,179230.5,127360.5,8089.5,745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_08262,2853841.5,10년 이상,0.0,25,18.4,4830175.5,0,14,0,435505.5,1006470.0,28176.0,765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_03205,1075849.5,1년 미만,0.0,11,16.0,1197561.0,0,41,0,383041.5,203986.5,27546.0,795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
